[2017-10-06 12:48:07] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/CacheController.php, In Line :155, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:15] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:15] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:05:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PhpmyadminController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:16:28] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:26:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ShowcaseController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:26:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:26:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/IntegrationController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:26:14] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/MasterStatusController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:38:10] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WpJsonController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:47:39] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/RsStatusController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:49:27] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/GangliaController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:50:27] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Index.phpController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 21:56:37] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JobsController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:01:36] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/OyvcegzrxtqiController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:15:28] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HwiController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:26:59] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.htmlController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:27:43] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Struts2ShowcaseController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:27:46] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Clusters.jsfController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:27:46] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/InfoController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:28:02] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/JenkinsController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:28:08] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/ZabbixController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:28:13] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/SolrController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:28:21] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/AboutController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:28:23] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/WarningController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:28:26] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/PleasereadthisController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:45:27] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Please_readController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:55:16] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/Dfshealth.jspController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:56:58] A Error Code: 0, Message:Request Error: Not Find Controller File!data/web/restful/app/controller/HadoopController.php, In Line :189, At File:/data/web/restful/vendor/yoc/base/Server.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:10] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 22:57:11] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:11:25] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:11:25] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:11:25] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:12:58] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:12:59] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:12:59] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:12:59] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:20:27] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:20:27] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:20:27] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:20:28] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:23:25] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:25:34] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:25:34] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:28:34] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:31:03] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:31:03] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:31:03] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:32:08] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:32:08] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:37:01] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:37:01] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:37:34] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:37:34] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:37:55] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:44:17] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:44:17] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:44:42] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:16] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:16] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:21] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:21] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:25] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:30] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
[2017-10-06 23:45:52] A Error Code: 0, Message:402, In Line :130, At File:/data/web/restful/app/controller/UserController.php
